book,chapter,verse,text
"Exode",18,18,"Exode chapitre 18, verset 18."
"Exode",18,19,"Exode chapitre 18, verset 19."
"Exode",18,20,"Exode chapitre 18, verset 20."
"Exode",18,21,"Exode chapitre 18, verset 21."
"Exode",18,22,"Exode chapitre 18, verset 22."
"Exode",18,23,"Exode chapitre 18, verset 23."
"Exode",18,24,"Exode chapitre 18, verset 24."
"Exode",18,25,"Exode chapitre 18, verset 25."
"Exode",18,26,"Exode chapitre 18, verset 26."
"Exode",18,27,"Exode chapitre 18, verset 27."
"Exode",18,28,"Exode chapitre 18, verset 28."
"Exode",18,29,"Exode chapitre 18, verset 29."
"Exode",18,30,"Exode chapitre 18, verset 30."
"Exode",19,1,"Exode chapitre 19, verset 1."
"Exode",19,2,"Exode chapitre 19, verset 2."
"Exode",19,3,"Exode chapitre 19, verset 3."
"Exode",19,4,"Exode chapitre 19, verset 4."
"Exode",19,5,"Exode chapitre 19, verset 5."
"Exode",19,6,"Exode chapitre 19, verset 6."
"Exode",19,7,"Exode chapitre 19, verset 7."
"Exode",19,8,"Exode chapitre 19, verset 8."
"Exode",19,9,"Exode chapitre 19, verset 9."
"Exode",19,10,"Exode chapitre 19, verset 10."
"Exode",19,11,"Exode chapitre 19, verset 11."
"Exode",19,12,"Exode chapitre 19, verset 12."
"Exode",19,13,"Exode chapitre 19, verset 13."
"Exode",19,14,"Exode chapitre 19, verset 14."
"Exode",19,15,"Exode chapitre 19, verset 15."
"Exode",19,16,"Exode chapitre 19, verset 16."
"Exode",19,17,"Exode chapitre 19, verset 17."
"Exode",19,18,"Exode chapitre 19, verset 18."
"Exode",19,19,"Exode chapitre 19, verset 19."
"Exode",19,20,"Exode chapitre 19, verset 20."
"Exode",19,21,"Exode chapitre 19, verset 21."
"Exode",19,22,"Exode chapitre 19, verset 22."
"Exode",19,23,"Exode chapitre 19, verset 23."
"Exode",19,24,"Exode chapitre 19, verset 24."
"Exode",19,25,"Exode chapitre 19, verset 25."
"Exode",19,26,"Exode chapitre 19, verset 26."
"Exode",19,27,"Exode chapitre 19, verset 27."
"Exode",19,28,"Exode chapitre 19, verset 28."
"Exode",19,29,"Exode chapitre 19, verset 29."
"Exode",19,30,"Exode chapitre 19, verset 30."
"Exode",20,1,"Exode chapitre 20, verset 1."
"Exode",20,2,"Exode chapitre 20, verset 2."
"Exode",20,3,"Exode chapitre 20, verset 3."
"Exode",20,4,"Exode chapitre 20, verset 4."
"Exode",20,5,"Exode chapitre 20, verset 5."
"Exode",20,6,"Exode chapitre 20, verset 6."
"Exode",20,7,"Exode chapitre 20, verset 7."
"Exode",20,8,"Exode chapitre 20, verset 8."
"Exode",20,9,"Exode chapitre 20, verset 9."
"Exode",20,10,"Exode chapitre 20, verset 10."
"Exode",20,11,"Exode chapitre 20, verset 11."
"Exode",20,12,"Exode chapitre 20, verset 12."
"Exode",20,13,"Exode chapitre 20, verset 13."
"Exode",20,14,"Exode chapitre 20, verset 14."
"Exode",20,15,"Exode chapitre 20, verset 15."
"Exode",20,16,"Exode chapitre 20, verset 16."
"Exode",20,17,"Exode chapitre 20, verset 17."
"Exode",20,18,"Exode chapitre 20, verset 18."
"Exode",20,19,"Exode chapitre 20, verset 19."
"Exode",20,20,"Exode chapitre 20, verset 20."
"Exode",20,21,"Exode chapitre 20, verset 21."
"Exode",20,22,"Exode chapitre 20, verset 22."
"Exode",20,23,"Exode chapitre 20, verset 23."
"Exode",20,24,"Exode chapitre 20, verset 24."
"Exode",20,25,"Exode chapitre 20, verset 25."
"Exode",20,26,"Exode chapitre 20, verset 26."
"Exode",20,27,"Exode chapitre 20, verset 27."
"Exode",20,28,"Exode chapitre 20, verset 28."
"Exode",20,29,"Exode chapitre 20, verset 29."
"Exode",20,30,"Exode chapitre 20, verset 30."
"Exode",21,1,"Exode chapitre 21, verset 1."
"Exode",21,2,"Exode chapitre 21, verset 2."
"Exode",21,3,"Exode chapitre 21, verset 3."
"Exode",21,4,"Exode chapitre 21, verset 4."
"Exode",21,5,"Exode chapitre 21, verset 5."
"Exode",21,6,"Exode chapitre 21, verset 6."
"Exode",21,7,"Exode chapitre 21, verset 7."
"Exode",21,8,"Exode chapitre 21, verset 8."
"Exode",21,9,"Exode chapitre 21, verset 9."
"Exode",21,10,"Exode chapitre 21, verset 10."
"Exode",21,11,"Exode chapitre 21, verset 11."
"Exode",21,12,"Exode chapitre 21, verset 12."
"Exode",21,13,"Exode chapitre 21, verset 13."
"Exode",21,14,"Exode chapitre 21, verset 14."
"Exode",21,15,"Exode chapitre 21, verset 15."
"Exode",21,16,"Exode chapitre 21, verset 16."
"Exode",21,17,"Exode chapitre 21, verset 17."
"Exode",21,18,"Exode chapitre 21, verset 18."
"Exode",21,19,"Exode chapitre 21, verset 19."
"Exode",21,20,"Exode chapitre 21, verset 20."
"Exode",21,21,"Exode chapitre 21, verset 21."
"Exode",21,22,"Exode chapitre 21, verset 22."
"Exode",21,23,"Exode chapitre 21, verset 23."
"Exode",21,24,"Exode chapitre 21, verset 24."
"Exode",21,25,"Exode chapitre 21, verset 25."
"Exode",21,26,"Exode chapitre 21, verset 26."
"Exode",21,27,"Exode chapitre 21, verset 27."
"Exode",21,28,"Exode chapitre 21, verset 28."
"Exode",21,29,"Exode chapitre 21, verset 29."
"Exode",21,30,"Exode chapitre 21, verset 30."
"Exode",22,1,"Exode chapitre 22, verset 1."
"Exode",22,2,"Exode chapitre 22, verset 2."
"Exode",22,3,"Exode chapitre 22, verset 3."
"Exode",22,4,"Exode chapitre 22, verset 4."
"Exode",22,5,"Exode chapitre 22, verset 5."
"Exode",22,6,"Exode chapitre 22, verset 6."
"Exode",22,7,"Exode chapitre 22, verset 7."
"Exode",22,8,"Exode chapitre 22, verset 8."
"Exode",22,9,"Exode chapitre 22, verset 9."
"Exode",22,10,"Exode chapitre 22, verset 10."
"Exode",22,11,"Exode chapitre 22, verset 11."
"Exode",22,12,"Exode chapitre 22, verset 12."
"Exode",22,13,"Exode chapitre 22, verset 13."
"Exode",22,14,"Exode chapitre 22, verset 14."
"Exode",22,15,"Exode chapitre 22, verset 15."
"Exode",22,16,"Exode chapitre 22, verset 16."
"Exode",22,17,"Exode chapitre 22, verset 17."
"Exode",22,18,"Exode chapitre 22, verset 18."
"Exode",22,19,"Exode chapitre 22, verset 19."
"Exode",22,20,"Exode chapitre 22, verset 20."
"Exode",22,21,"Exode chapitre 22, verset 21."
"Exode",22,22,"Exode chapitre 22, verset 22."
"Exode",22,23,"Exode chapitre 22, verset 23."
"Exode",22,24,"Exode chapitre 22, verset 24."
"Exode",22,25,"Exode chapitre 22, verset 25."
"Exode",22,26,"Exode chapitre 22, verset 26."
"Exode",22,27,"Exode chapitre 22, verset 27."
"Exode",22,28,"Exode chapitre 22, verset 28."
"Exode",22,29,"Exode chapitre 22, verset 29."
"Exode",22,30,"Exode chapitre 22, verset 30."
"Exode",23,1,"Exode chapitre 23, verset 1."
"Exode",23,2,"Exode chapitre 23, verset 2."
"Exode",23,3,"Exode chapitre 23, verset 3."
"Exode",23,4,"Exode chapitre 23, verset 4."
"Exode",23,5,"Exode chapitre 23, verset 5."
"Exode",23,6,"Exode chapitre 23, verset 6."
"Exode",23,7,"Exode chapitre 23, verset 7."
"Exode",23,8,"Exode chapitre 23, verset 8."
"Exode",23,9,"Exode chapitre 23, verset 9."
"Exode",23,10,"Exode chapitre 23, verset 10."
"Exode",23,11,"Exode chapitre 23, verset 11."
"Exode",23,12,"Exode chapitre 23, verset 12."
"Exode",23,13,"Exode chapitre 23, verset 13."
"Exode",23,14,"Exode chapitre 23, verset 14."
"Exode",23,15,"Exode chapitre 23, verset 15."
"Exode",23,16,"Exode chapitre 23, verset 16."
"Exode",23,17,"Exode chapitre 23, verset 17."
"Exode",23,18,"Exode chapitre 23, verset 18."
"Exode",23,19,"Exode chapitre 23, verset 19."
"Exode",23,20,"Exode chapitre 23, verset 20."
"Exode",23,21,"Exode chapitre 23, verset 21."
"Exode",23,22,"Exode chapitre 23, verset 22."
"Exode",23,23,"Exode chapitre 23, verset 23."
"Exode",23,24,"Exode chapitre 23, verset 24."
"Exode",23,25,"Exode chapitre 23, verset 25."
"Exode",23,26,"Exode chapitre 23, verset 26."
"Exode",23,27,"Exode chapitre 23, verset 27."
"Exode",23,28,"Exode chapitre 23, verset 28."
"Exode",23,29,"Exode chapitre 23, verset 29."
"Exode",23,30,"Exode chapitre 23, verset 30."
"Exode",24,1,"Exode chapitre 24, verset 1."
"Exode",24,2,"Exode chapitre 24, verset 2."
"Exode",24,3,"Exode chapitre 24, verset 3."
"Exode",24,4,"Exode chapitre 24, verset 4."
"Exode",24,5,"Exode chapitre 24, verset 5."
"Exode",24,6,"Exode chapitre 24, verset 6."
"Exode",24,7,"Exode chapitre 24, verset 7."
"Exode",24,8,"Exode chapitre 24, verset 8."
"Exode",24,9,"Exode chapitre 24, verset 9."
"Exode",24,10,"Exode chapitre 24, verset 10."
"Exode",24,11,"Exode chapitre 24, verset 11."
"Exode",24,12,"Exode chapitre 24, verset 12."
"Exode",24,13,"Exode chapitre 24, verset 13."
"Exode",24,14,"Exode chapitre 24, verset 14."
"Exode",24,15,"Exode chapitre 24, verset 15."
"Exode",24,16,"Exode chapitre 24, verset 16."
"Exode",24,17,"Exode chapitre 24, verset 17."
"Exode",24,18,"Exode chapitre 24, verset 18."
"Exode",24,19,"Exode chapitre 24, verset 19."
"Exode",24,20,"Exode chapitre 24, verset 20."
"Exode",24,21,"Exode chapitre 24, verset 21."
"Exode",24,22,"Exode chapitre 24, verset 22."
"Exode",24,23,"Exode chapitre 24, verset 23."
"Exode",24,24,"Exode chapitre 24, verset 24."
"Exode",24,25,"Exode chapitre 24, verset 25."
"Exode",24,26,"Exode chapitre 24, verset 26."
"Exode",24,27,"Exode chapitre 24, verset 27."
"Exode",24,28,"Exode chapitre 24, verset 28."
"Exode",24,29,"Exode chapitre 24, verset 29."
"Exode",24,30,"Exode chapitre 24, verset 30."
"Exode",25,1,"Exode chapitre 25, verset 1."
"Exode",25,2,"Exode chapitre 25, verset 2."
"Exode",25,3,"Exode chapitre 25, verset 3."
"Exode",25,4,"Exode chapitre 25, verset 4."
"Exode",25,5,"Exode chapitre 25, verset 5."
"Exode",25,6,"Exode chapitre 25, verset 6."
"Exode",25,7,"Exode chapitre 25, verset 7."
"Exode",25,8,"Exode chapitre 25, verset 8."
"Exode",25,9,"Exode chapitre 25, verset 9."
"Exode",25,10,"Exode chapitre 25, verset 10."
"Exode",25,11,"Exode chapitre 25, verset 11."
"Exode",25,12,"Exode chapitre 25, verset 12."
"Exode",25,13,"Exode chapitre 25, verset 13."
"Exode",25,14,"Exode chapitre 25, verset 14."
"Exode",25,15,"Exode chapitre 25, verset 15."
"Exode",25,16,"Exode chapitre 25, verset 16."
"Exode",25,17,"Exode chapitre 25, verset 17."
"Exode",25,18,"Exode chapitre 25, verset 18."
"Exode",25,19,"Exode chapitre 25, verset 19."
"Exode",25,20,"Exode chapitre 25, verset 20."
"Exode",25,21,"Exode chapitre 25, verset 21."
"Exode",25,22,"Exode chapitre 25, verset 22."
"Exode",25,23,"Exode chapitre 25, verset 23."
"Exode",25,24,"Exode chapitre 25, verset 24."
"Exode",25,25,"Exode chapitre 25, verset 25."
"Exode",25,26,"Exode chapitre 25, verset 26."
"Exode",25,27,"Exode chapitre 25, verset 27."
"Exode",25,28,"Exode chapitre 25, verset 28."
"Exode",25,29,"Exode chapitre 25, verset 29."
"Exode",25,30,"Exode chapitre 25, verset 30."
"Exode",26,1,"Exode chapitre 26, verset 1."
"Exode",26,2,"Exode chapitre 26, verset 2."
"Exode",26,3,"Exode chapitre 26, verset 3."
"Exode",26,4,"Exode chapitre 26, verset 4."
"Exode",26,5,"Exode chapitre 26, verset 5."
"Exode",26,6,"Exode chapitre 26, verset 6."
"Exode",26,7,"Exode chapitre 26, verset 7."
"Exode",26,8,"Exode chapitre 26, verset 8."
"Exode",26,9,"Exode chapitre 26, verset 9."
"Exode",26,10,"Exode chapitre 26, verset 10."
"Exode",26,11,"Exode chapitre 26, verset 11."
"Exode",26,12,"Exode chapitre 26, verset 12."
"Exode",26,13,"Exode chapitre 26, verset 13."
"Exode",26,14,"Exode chapitre 26, verset 14."
"Exode",26,15,"Exode chapitre 26, verset 15."
"Exode",26,16,"Exode chapitre 26, verset 16."
"Exode",26,17,"Exode chapitre 26, verset 17."
"Exode",26,18,"Exode chapitre 26, verset 18."
"Exode",26,19,"Exode chapitre 26, verset 19."
"Exode",26,20,"Exode chapitre 26, verset 20."
"Exode",26,21,"Exode chapitre 26, verset 21."
"Exode",26,22,"Exode chapitre 26, verset 22."
"Exode",26,23,"Exode chapitre 26, verset 23."
"Exode",26,24,"Exode chapitre 26, verset 24."
"Exode",26,25,"Exode chapitre 26, verset 25."
"Exode",26,26,"Exode chapitre 26, verset 26."
"Exode",26,27,"Exode chapitre 26, verset 27."
"Exode",26,28,"Exode chapitre 26, verset 28."
"Exode",26,29,"Exode chapitre 26, verset 29."
"Exode",26,30,"Exode chapitre 26, verset 30."
"Exode",27,1,"Exode chapitre 27, verset 1."
"Exode",27,2,"Exode chapitre 27, verset 2."
"Exode",27,3,"Exode chapitre 27, verset 3."
"Exode",27,4,"Exode chapitre 27, verset 4."
"Exode",27,5,"Exode chapitre 27, verset 5."
"Exode",27,6,"Exode chapitre 27, verset 6."
"Exode",27,7,"Exode chapitre 27, verset 7."
"Exode",27,8,"Exode chapitre 27, verset 8."
"Exode",27,9,"Exode chapitre 27, verset 9."
"Exode",27,10,"Exode chapitre 27, verset 10."
"Exode",27,11,"Exode chapitre 27, verset 11."
"Exode",27,12,"Exode chapitre 27, verset 12."
"Exode",27,13,"Exode chapitre 27, verset 13."
"Exode",27,14,"Exode chapitre 27, verset 14."
"Exode",27,15,"Exode chapitre 27, verset 15."
"Exode",27,16,"Exode chapitre 27, verset 16."
"Exode",27,17,"Exode chapitre 27, verset 17."
"Exode",27,18,"Exode chapitre 27, verset 18."
"Exode",27,19,"Exode chapitre 27, verset 19."
"Exode",27,20,"Exode chapitre 27, verset 20."
"Exode",27,21,"Exode chapitre 27, verset 21."
"Exode",27,22,"Exode chapitre 27, verset 22."
"Exode",27,23,"Exode chapitre 27, verset 23."
"Exode",27,24,"Exode chapitre 27, verset 24."
"Exode",27,25,"Exode chapitre 27, verset 25."
"Exode",27,26,"Exode chapitre 27, verset 26."
"Exode",27,27,"Exode chapitre 27, verset 27."
"Exode",27,28,"Exode chapitre 27, verset 28."
"Exode",27,29,"Exode chapitre 27, verset 29."
"Exode",27,30,"Exode chapitre 27, verset 30."
"Exode",28,1,"Exode chapitre 28, verset 1."
"Exode",28,2,"Exode chapitre 28, verset 2."
"Exode",28,3,"Exode chapitre 28, verset 3."
"Exode",28,4,"Exode chapitre 28, verset 4."
"Exode",28,5,"Exode chapitre 28, verset 5."
"Exode",28,6,"Exode chapitre 28, verset 6."
"Exode",28,7,"Exode chapitre 28, verset 7."
"Exode",28,8,"Exode chapitre 28, verset 8."
"Exode",28,9,"Exode chapitre 28, verset 9."
"Exode",28,10,"Exode chapitre 28, verset 10."
"Exode",28,11,"Exode chapitre 28, verset 11."
"Exode",28,12,"Exode chapitre 28, verset 12."
"Exode",28,13,"Exode chapitre 28, verset 13."
"Exode",28,14,"Exode chapitre 28, verset 14."
"Exode",28,15,"Exode chapitre 28, verset 15."
"Exode",28,16,"Exode chapitre 28, verset 16."
"Exode",28,17,"Exode chapitre 28, verset 17."
"Exode",28,18,"Exode chapitre 28, verset 18."
"Exode",28,19,"Exode chapitre 28, verset 19."
"Exode",28,20,"Exode chapitre 28, verset 20."
"Exode",28,21,"Exode chapitre 28, verset 21."
"Exode",28,22,"Exode chapitre 28, verset 22."
"Exode",28,23,"Exode chapitre 28, verset 23."
"Exode",28,24,"Exode chapitre 28, verset 24."
"Exode",28,25,"Exode chapitre 28, verset 25."
"Exode",28,26,"Exode chapitre 28, verset 26."
"Exode",28,27,"Exode chapitre 28, verset 27."
"Exode",28,28,"Exode chapitre 28, verset 28."
"Exode",28,29,"Exode chapitre 28, verset 29."
"Exode",28,30,"Exode chapitre 28, verset 30."
"Exode",29,1,"Exode chapitre 29, verset 1."
"Exode",29,2,"Exode chapitre 29, verset 2."
"Exode",29,3,"Exode chapitre 29, verset 3."
"Exode",29,4,"Exode chapitre 29, verset 4."
"Exode",29,5,"Exode chapitre 29, verset 5."
"Exode",29,6,"Exode chapitre 29, verset 6."
"Exode",29,7,"Exode chapitre 29, verset 7."
"Exode",29,8,"Exode chapitre 29, verset 8."
"Exode",29,9,"Exode chapitre 29, verset 9."
"Exode",29,10,"Exode chapitre 29, verset 10."
"Exode",29,11,"Exode chapitre 29, verset 11."
"Exode",29,12,"Exode chapitre 29, verset 12."
"Exode",29,13,"Exode chapitre 29, verset 13."
"Exode",29,14,"Exode chapitre 29, verset 14."
"Exode",29,15,"Exode chapitre 29, verset 15."
"Exode",29,16,"Exode chapitre 29, verset 16."
"Exode",29,17,"Exode chapitre 29, verset 17."
"Exode",29,18,"Exode chapitre 29, verset 18."
"Exode",29,19,"Exode chapitre 29, verset 19."
"Exode",29,20,"Exode chapitre 29, verset 20."
"Exode",29,21,"Exode chapitre 29, verset 21."
"Exode",29,22,"Exode chapitre 29, verset 22."
"Exode",29,23,"Exode chapitre 29, verset 23."
"Exode",29,24,"Exode chapitre 29, verset 24."
"Exode",29,25,"Exode chapitre 29, verset 25."
"Exode",29,26,"Exode chapitre 29, verset 26."
"Exode",29,27,"Exode chapitre 29, verset 27."
"Exode",29,28,"Exode chapitre 29, verset 28."
"Exode",29,29,"Exode chapitre 29, verset 29."
"Exode",29,30,"Exode chapitre 29, verset 30."
"Exode",30,1,"Exode chapitre 30, verset 1."
"Exode",30,2,"Exode chapitre 30, verset 2."
"Exode",30,3,"Exode chapitre 30, verset 3."
"Exode",30,4,"Exode chapitre 30, verset 4."
"Exode",30,5,"Exode chapitre 30, verset 5."
"Exode",30,6,"Exode chapitre 30, verset 6."
"Exode",30,7,"Exode chapitre 30, verset 7."
"Exode",30,8,"Exode chapitre 30, verset 8."
"Exode",30,9,"Exode chapitre 30, verset 9."
"Exode",30,10,"Exode chapitre 30, verset 10."
"Exode",30,11,"Exode chapitre 30, verset 11."
"Exode",30,12,"Exode chapitre 30, verset 12."
"Exode",30,13,"Exode chapitre 30, verset 13."
"Exode",30,14,"Exode chapitre 30, verset 14."
"Exode",30,15,"Exode chapitre 30, verset 15."
"Exode",30,16,"Exode chapitre 30, verset 16."
"Exode",30,17,"Exode chapitre 30, verset 17."
"Exode",30,18,"Exode chapitre 30, verset 18."
"Exode",30,19,"Exode chapitre 30, verset 19."
"Exode",30,20,"Exode chapitre 30, verset 20."
"Exode",30,21,"Exode chapitre 30, verset 21."
"Exode",30,22,"Exode chapitre 30, verset 22."
"Exode",30,23,"Exode chapitre 30, verset 23."
"Exode",30,24,"Exode chapitre 30, verset 24."
"Exode",30,25,"Exode chapitre 30, verset 25."
"Exode",30,26,"Exode chapitre 30, verset 26."
"Exode",30,27,"Exode chapitre 30, verset 27."
"Exode",30,28,"Exode chapitre 30, verset 28."
"Exode",30,29,"Exode chapitre 30, verset 29."
"Exode",30,30,"Exode chapitre 30, verset 30."
"Exode",31,1,"Exode chapitre 31, verset 1."
"Exode",31,2,"Exode chapitre 31, verset 2."
"Exode",31,3,"Exode chapitre 31, verset 3."
"Exode",31,4,"Exode chapitre 31, verset 4."
"Exode",31,5,"Exode chapitre 31, verset 5."
"Exode",31,6,"Exode chapitre 31, verset 6."
"Exode",31,7,"Exode chapitre 31, verset 7."
"Exode",31,8,"Exode chapitre 31, verset 8."
"Exode",31,9,"Exode chapitre 31, verset 9."
"Exode",31,10,"Exode chapitre 31, verset 10."
"Exode",31,11,"Exode chapitre 31, verset 11."
"Exode",31,12,"Exode chapitre 31, verset 12."
"Exode",31,13,"Exode chapitre 31, verset 13."
"Exode",31,14,"Exode chapitre 31, verset 14."
"Exode",31,15,"Exode chapitre 31, verset 15."
"Exode",31,16,"Exode chapitre 31, verset 16."
"Exode",31,17,"Exode chapitre 31, verset 17."
"Exode",31,18,"Exode chapitre 31, verset 18."
"Exode",31,19,"Exode chapitre 31, verset 19."
"Exode",31,20,"Exode chapitre 31, verset 20."
"Exode",31,21,"Exode chapitre 31, verset 21."
"Exode",31,22,"Exode chapitre 31, verset 22."
"Exode",31,23,"Exode chapitre 31, verset 23."
"Exode",31,24,"Exode chapitre 31, verset 24."
"Exode",31,25,"Exode chapitre 31, verset 25."
"Exode",31,26,"Exode chapitre 31, verset 26."
"Exode",31,27,"Exode chapitre 31, verset 27."
"Exode",31,28,"Exode chapitre 31, verset 28."
"Exode",31,29,"Exode chapitre 31, verset 29."
"Exode",31,30,"Exode chapitre 31, verset 30."
"Exode",32,1,"Exode chapitre 32, verset 1."
"Exode",32,2,"Exode chapitre 32, verset 2."
"Exode",32,3,"Exode chapitre 32, verset 3."
"Exode",32,4,"Exode chapitre 32, verset 4."
"Exode",32,5,"Exode chapitre 32, verset 5."
"Exode",32,6,"Exode chapitre 32, verset 6."
"Exode",32,7,"Exode chapitre 32, verset 7."
"Exode",32,8,"Exode chapitre 32, verset 8."
"Exode",32,9,"Exode chapitre 32, verset 9."
"Exode",32,10,"Exode chapitre 32, verset 10."
"Exode",32,11,"Exode chapitre 32, verset 11."
"Exode",32,12,"Exode chapitre 32, verset 12."
"Exode",32,13,"Exode chapitre 32, verset 13."
"Exode",32,14,"Exode chapitre 32, verset 14."
"Exode",32,15,"Exode chapitre 32, verset 15."
"Exode",32,16,"Exode chapitre 32, verset 16."
"Exode",32,17,"Exode chapitre 32, verset 17."
"Exode",32,18,"Exode chapitre 32, verset 18."
"Exode",32,19,"Exode chapitre 32, verset 19."
"Exode",32,20,"Exode chapitre 32, verset 20."
"Exode",32,21,"Exode chapitre 32, verset 21."
"Exode",32,22,"Exode chapitre 32, verset 22."
"Exode",32,23,"Exode chapitre 32, verset 23."
"Exode",32,24,"Exode chapitre 32, verset 24."
"Exode",32,25,"Exode chapitre 32, verset 25."
"Exode",32,26,"Exode chapitre 32, verset 26."
"Exode",32,27,"Exode chapitre 32, verset 27."
"Exode",32,28,"Exode chapitre 32, verset 28."
"Exode",32,29,"Exode chapitre 32, verset 29."
"Exode",32,30,"Exode chapitre 32, verset 30."
"Exode",33,1,"Exode chapitre 33, verset 1."
"Exode",33,2,"Exode chapitre 33, verset 2."
"Exode",33,3,"Exode chapitre 33, verset 3."
"Exode",33,4,"Exode chapitre 33, verset 4."
"Exode",33,5,"Exode chapitre 33, verset 5."
"Exode",33,6,"Exode chapitre 33, verset 6."
"Exode",33,7,"Exode chapitre 33, verset 7."
"Exode",33,8,"Exode chapitre 33, verset 8."
"Exode",33,9,"Exode chapitre 33, verset 9."
"Exode",33,10,"Exode chapitre 33, verset 10."
"Exode",33,11,"Exode chapitre 33, verset 11."
"Exode",33,12,"Exode chapitre 33, verset 12."
"Exode",33,13,"Exode chapitre 33, verset 13."
"Exode",33,14,"Exode chapitre 33, verset 14."
"Exode",33,15,"Exode chapitre 33, verset 15."
"Exode",33,16,"Exode chapitre 33, verset 16."
"Exode",33,17,"Exode chapitre 33, verset 17."
"Exode",33,18,"Exode chapitre 33, verset 18."
"Exode",33,19,"Exode chapitre 33, verset 19."
"Exode",33,20,"Exode chapitre 33, verset 20."
"Exode",33,21,"Exode chapitre 33, verset 21."
"Exode",33,22,"Exode chapitre 33, verset 22."
"Exode",33,23,"Exode chapitre 33, verset 23."
"Exode",33,24,"Exode chapitre 33, verset 24."
"Exode",33,25,"Exode chapitre 33, verset 25."
"Exode",33,26,"Exode chapitre 33, verset 26."
"Exode",33,27,"Exode chapitre 33, verset 27."
"Exode",33,28,"Exode chapitre 33, verset 28."
"Exode",33,29,"Exode chapitre 33, verset 29."
"Exode",33,30,"Exode chapitre 33, verset 30."
"Exode",34,1,"Exode chapitre 34, verset 1."
